ZCTA5CE,year,job_count,job_accessibility
98158,2015,9846,293830.0998102693
98158,2016,11378,305497.8363307192
98158,2017,11956,313841.0323122151
98158,2018,11959,324156.42844097584
98158,2019,12266,319886.62723862863
98158,2020,11774,320331.748816779
98158,2021,8674,313026.0063311989
98158,2022,10361,332497.8898391627
98158,2023,14443,346475.7412200542
98166,2015,10169,261018.96122952757
98166,2016,10513,271491.1952864913
98166,2017,10501,279038.39450466295
98166,2018,10196,288369.19986055186
98166,2019,10382,283617.31129215605
98166,2020,9669,284962.78390464594
98166,2021,8835,278518.2955768442
98166,2022,9422,295674.2400106128
98166,2023,9613,306861.23526281543
98168,2015,15731,335883.5500324817
98168,2016,15741,349780.6096871191
98168,2017,16048,359901.1434681564
98168,2018,16765,372262.0002876509
98168,2019,17230,363552.5934839277
98168,2020,16532,369202.6291754219
98168,2021,16998,360889.99414516217
98168,2022,19146,381113.24372649245
98168,2023,20210,393736.07611978805
98177,2015,1865,255827.45202859366
98177,2016,1922,266371.10358803446
98177,2017,1971,272507.1410342163
98177,2018,2085,278720.0653859882
98177,2019,2206,275584.98839696666
98177,2020,1955,271585.0410587513
98177,2021,2138,269339.939095128
98177,2022,2297,291704.7798743751
98177,2023,2534,298667.65465388837
98178,2015,1717,348263.07920158724
98178,2016,1686,362768.323047673
98178,2017,1763,372703.1258319348
98178,2018,1623,385242.53708466137
98178,2019,1539,376584.3133426178
98178,2020,1377,381895.86204802815
98178,2021,1680,374381.54471017275
98178,2022,1934,394790.44014245475
98178,2023,2028,406732.17765081377
98188,2015,41133,303918.37838027114
98188,2016,42001,315586.97739540646
98188,2017,42796,323897.0568494876
98188,2018,44292,334333.6981250334
98188,2019,44113,330685.9811663027
98188,2020,41795,330284.6648978033
98188,2021,41224,323269.51109695446
98188,2022,44193,343336.8817147444
98188,2023,49837,356702.15903161484
98198,2015,6300,233779.81440605226
98198,2016,6034,242255.10807144543
98198,2017,6270,248301.14261977843
98198,2018,6302,256449.57611351108
98198,2019,6675,254808.2846778318
98198,2020,6562,252097.63263524327
98198,2021,6695,247492.8044532185
98198,2022,8308,263089.0012722828
98198,2023,8620,273093.98815224826
98199,2015,6632,351708.4311812179
98199,2016,6593,367336.5860489527
98199,2017,6822,378448.6012034534
98199,2018,6395,389991.2410606969
98199,2019,6738,378664.78951637686
98199,2020,5448,382358.3650448356
98199,2021,5484,376884.2539981683
98199,2022,6141,413003.181724087
98199,2023,6504,422383.0249094605
98201,2015,28744,101254.85364528827
98201,2016,28866,103706.63346077276
98201,2017,29301,104118.36692105133
98201,2018,30967,106210.65877552138
98201,2019,30746,108485.23448795457
98201,2020,30842,105838.07504396855
98201,2021,30432,103080.8527607003
98201,2022,31378,108614.56119249001
98201,2023,31611,112362.82834083578
98203,2015,14922,140981.68446502017
98203,2016,15402,144347.133613729
98203,2017,15726,144268.06620103976
98203,2018,15545,146324.70504604676
98203,2019,16323,150164.04764231332
98203,2020,16243,146356.18361205352
98203,2021,16195,141272.24573163505
98203,2022,16700,149195.99376017827
98203,2023,16987,155105.84428988188
98204,2015,48620,170804.77669623733
98204,2016,47979,175461.18288492115
98204,2017,45562,175427.72059486617
98204,2018,44666,177717.8797399388
98204,2019,47791,181976.2539225032
98204,2020,46827,176660.0798204027
98204,2021,39144,170552.6648874576
98204,2022,39619,180228.9399559894
98204,2023,43186,187196.76560345807
98208,2015,13172,152574.25884634763
98208,2016,13696,157255.85624851676
98208,2017,13717,158023.85674793707
98208,2018,14128,160582.02856410446
98208,2019,14793,163951.70082421106
98208,2020,14025,159804.3110949772
98208,2021,14598,156464.40893267322
98208,2022,17264,165773.92317560432
98208,2023,19038,171668.54935849278
98223,2015,11660,11400.934964276275
98223,2016,12114,11713.7891928013
98223,2017,12444,11902.131410133576
98223,2018,12999,12111.216551510692
98223,2019,13255,12223.317013715825
98223,2020,12800,11920.49326962777
98223,2021,13434,11925.102564335224
98223,2022,14350,12595.367839574032
98223,2023,14774,13012.907759186219
98241,2015,555,514.0517297962485
98241,2016,628,535.8403977838187
98241,2017,641,545.8169585899584
98241,2018,644,565.9103520081501
98241,2019,634,557.2935109675292
