ZCTA5CE,year,job_count,job_accessibility
38135,2020,2430,101229.25532951437
38135,2021,2460,101394.90459621517
38135,2022,2459,105478.82600784207
38135,2023,2606,105751.78337239167
38138,2015,13688,154671.73669928793
38138,2016,14820,158627.96486151346
38138,2017,15770,160135.1935190943
38138,2018,15937,159442.42753223274
38138,2019,15986,161210.95651085887
38138,2020,16185,153727.55006876448
38138,2021,15639,153977.715348628
38138,2022,16594,159670.28196719362
38138,2023,16921,160125.24584766146
38139,2015,1253,123111.895731572
38139,2016,1415,126418.4110922847
38139,2017,1434,128010.69379497202
38139,2018,1424,127826.30289693935
38139,2019,1378,129193.23059140594
38139,2020,1280,123640.01576780228
38139,2021,1353,124365.13978332072
38139,2022,1465,129410.28419529046
38139,2023,1446,130074.64738519804
38141,2015,12022,153492.90162878923
38141,2016,12789,157659.37660866624
38141,2017,13540,158638.39369418652
38141,2018,14042,157842.2166320915
38141,2019,13688,160679.69616581604
38141,2020,13923,153358.7380098803
38141,2021,13778,154350.88363234937
38141,2022,13626,159941.98171069397
38141,2023,13246,159486.42762765865
38611,2015,2428,21973.38641747537
38611,2016,2849,22852.609926359775
38611,2017,3090,23391.397766791568
38611,2018,3001,23521.431730746153
38611,2019,2868,24336.74985758779
38611,2020,3395,23640.212385865678
38611,2021,3977,24303.522091857547
38611,2022,4682,25845.63538652081
38611,2023,6710,26019.366881424932
38632,2015,9076,28147.43841458116
38632,2016,9366,29148.23278069806
38632,2017,9544,29631.100688408744
38632,2018,9681,29813.496680629247
38632,2019,10482,31011.185372405216
38632,2020,10586,30276.540005904513
38632,2021,11024,30874.965327237376
38632,2022,11527,32473.180796725595
38632,2023,11527,32408.437046916053
38637,2015,4964,79706.32739593304
38637,2016,5030,82108.33171450092
38637,2017,5391,83359.14710045965
38637,2018,5309,83752.32761220241
38637,2019,5195,85786.00535008466
38637,2020,4878,82548.58020946836
38637,2021,5347,82684.72232217157
38637,2022,6299,86624.52991063595
38637,2023,6090,86172.21868222128
38641,2015,490,27578.15697482262
38641,2016,471,28462.514974960402
38641,2017,542,28913.03929807119
38641,2018,457,29125.39066635641
38641,2019,366,29579.854453559274
38641,2020,374,28495.000513586594
38641,2021,398,28480.07647358861
38641,2022,398,29759.39254768892
38641,2023,375,29530.756811984542
38651,2015,668,59128.258907198055
38651,2016,444,61458.38879289342
38651,2017,457,62403.521047085036
38651,2018,529,62784.72932420156
38651,2019,588,64418.83897788873
38651,2020,646,62218.38323959325
38651,2021,738,62863.101504985105
38651,2022,886,66219.3786943225
38651,2023,902,66045.30248288052
38654,2015,20603,83094.43501350326
38654,2016,23228,86143.92450596664
38654,2017,24624,87641.74097533472
38654,2018,25455,87847.6852977693
38654,2019,27111,90495.75629502062
38654,2020,27318,87648.70793690601
38654,2021,30830,90144.09754626719
38654,2022,34407,95134.75373651963
38654,2023,34706,95080.22068151146
38671,2015,16454,107106.03305426725
38671,2016,17524,110320.42841345177
38671,2017,19207,112059.55584522146
38671,2018,19760,112499.98395403693
38671,2019,20543,115730.24571214372
38671,2020,19664,111417.23773405905
38671,2021,19873,111601.25738796272
38671,2022,21780,116674.40969163699
38671,2023,21958,116228.07670001712
38680,2015,408,49891.199301018605
38680,2016,434,51245.47694985044
38680,2017,457,51927.322628541
38680,2018,437,52303.26527825289
38680,2019,379,53272.885620734385
38680,2020,409,51197.89589772588
38680,2021,412,51022.99231568405
38680,2022,437,53157.793805114394
38680,2023,462,52841.96156076295
72301,2015,11962,69706.21238120533
72301,2016,12874,71135.75804637856
72301,2017,12508,71304.3869343866
72301,2018,11929,71660.65884068095
72301,2019,11100,71414.99800415218
72301,2020,10598,68355.72253433331
72301,2021,10064,67761.32465044972
72301,2022,10429,69541.73321014481
72301,2023,10026,69915.81594770751
72331,2015,442,4563.2902983937975
72331,2016,378,4662.42583691449
72331,2017,377,4682.505235663673
72331,2018,363,4694.166663100108
72331,2019,301,4534.620982377829
72331,2020,268,4330.118527673844
72331,2021,265,4305.092153674246
72331,2022,265,4390.074997083788
72331,2023,254,4387.0847134267215
72364,2015,4490,50757.740449880344
72364,2016,4596,51998.273476871305
72364,2017,4937,52155.723918372336
72364,2018,5268,52382.91537033257
72364,2019,4940,52203.412183748194
72364,2020,4894,50026.32618410439
72364,2021,5060,49815.49576452392
72364,2022,4911,51067.73263673157
72364,2023,5194,51597.330333759266
72376,2015,336,24546.813623854414
72376,2016,164,25216.490351916487
72376,2017,158,25388.557504024586
72376,2018,139,25577.737676262117
72376,2019,151,25415.10359284398
72376,2020,141,24360.631928803454
72376,2021,151,24120.364768935866
72376,2022,122,24806.26425279601
72376,2023,144,24676.554928870682
72384,2015,97,12476.78904413415
72384,2016,115,12749.761009531207
72384,2017,107,12779.913900520782
72384,2018,104,12831.279522586681
72384,2019,91,12795.568473801914
72384,2020,99,12260.42099692019
72384,2021,100,12276.349278911819
72384,2022,81,12618.210288143438
72384,2023,92,12715.237039026122
