ZCTA5CE,year,job_count,job_accessibility
90057,2015,11332,1049015.6012545954
90057,2016,11910,1089123.2011884272
90057,2017,11693,1089538.766880251
90057,2018,12040,1111087.7959066096
90057,2019,12256,1144295.9234764234
90057,2020,12644,1061425.4922803338
90057,2021,12065,1055593.1195588852
90057,2022,12434,1141435.6920524272
90057,2023,12321,1166487.1549531838
90058,2015,47172,897794.349278449
90058,2016,46741,931472.0870429158
90058,2017,45514,927087.0586858102
90058,2018,45550,939592.2181053685
90058,2019,44547,953141.5125113359
90058,2020,40271,887847.6568929531
90058,2021,41924,885179.2249565052
90058,2022,42512,952299.8758881872
90058,2023,42799,965859.7133241005
90059,2015,4030,732332.2929863883
90059,2016,4300,760124.8253343084
90059,2017,4309,755164.5404991519
90059,2018,4620,766512.3029375272
90059,2019,6431,776673.6903587676
90059,2020,6517,726164.9308135897
90059,2021,6661,725290.3339670578
90059,2022,7115,778617.9597014164
90059,2023,7463,790240.8914120583
90061,2015,6245,725890.720744113
90061,2016,6157,752821.4168262385
90061,2017,6176,747669.8070912436
90061,2018,6420,759893.5099340302
90061,2019,6192,770521.0090116243
90061,2020,5712,720042.9935523547
90061,2021,5818,719101.7539889714
90061,2022,6458,773117.9484812117
90061,2023,6563,784949.040464483
90062,2015,3545,927332.6282625712
90062,2016,3563,966154.8668324439
90062,2017,3316,960426.5389004686
90062,2018,3332,978183.1778963875
90062,2019,3214,1005236.0375581207
90062,2020,3580,934811.5581899203
90062,2021,4141,936233.230017504
90062,2022,4000,1017914.7198271783
90062,2023,3942,1035567.2901226747
90063,2015,6132,867320.3437295043
90063,2016,6214,897111.5626692541
90063,2017,5932,897256.7016475764
90063,2018,5919,908972.4293722938
90063,2019,5971,922353.0909328051
90063,2020,5619,858072.9791754853
90063,2021,6271,853200.0397561534
90063,2022,7083,916295.49679991
90063,2023,6560,931248.7868373382
90064,2015,40447,836613.8710236829
90064,2016,39997,873066.6398437509
90064,2017,40395,869171.3424563627
90064,2018,41528,888190.9883558541
90064,2019,50958,931894.7554483508
90064,2020,43033,865852.6514482768
90064,2021,73189,882111.641337749
90064,2022,78382,962539.6118610979
90064,2023,29909,960369.8864504888
90065,2015,10468,853865.0901859093
90065,2016,10469,883041.9673637425
90065,2017,10090,885761.3033099379
90065,2018,10592,900932.3877082622
90065,2019,10287,926464.6457079048
90065,2020,10273,858495.8895127205
90065,2021,10217,854203.5843897418
90065,2022,12107,919891.089182844
90065,2023,11528,942306.061731786
90066,2015,15981,764954.8620016312
90066,2016,16080,800987.3215966069
90066,2017,17256,794027.2906479528
90066,2018,16937,810778.3329795485
90066,2019,17739,843567.1906756377
90066,2020,16629,784141.4894196739
90066,2021,16636,792975.5013505011
